energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
24753.925,-1.24818500637224,-1.645103687448711,-1.2451204264023659,-1.246215481840079,0.9233305089309773,0.9928710223649695,,,,,,,,,,,,,
24754.316,-1.24808367526329,-1.6452375802913002,-1.2452732897649383,-1.2463644666202327,0.9238776977160914,0.9934623412425598,,,,,,,,,,,,,
24754.706,-1.24908334508649,-1.6453711306969536,-1.2454257422819879,-1.246513047273139,0.921862890853312,0.991491505337116,,,,,,,,,,,,,
24755.097,-1.24869348350063,-1.6455050235395445,-1.2455785657613205,-1.2466619857760348,0.9230812725169435,0.9927539243150583,,,,,,,,,,,,,
24755.488,-1.24868095956061,-1.6456389163821337,-1.2457313692735141,-1.2468109011484183,0.9234218739772623,0.9931385166412107,,,,,,,,,,,,,
24755.879,-1.24858993652885,-1.6457728092247228,-1.2458841528185545,-1.2469597934154,0.9239450836386628,0.9937056707199535,,,,,,,,,,,,,
24756.242,-1.24906715822981,-1.6458971138330591,-1.246025977468939,-1.2470980026597063,0.9231241116504989,0.992925454656121,,,,,,,,,,,,,
24756.633,-1.24866073445698,-1.64603100667565,-1.246178722509562,-1.2472468504411793,0.9243810210359366,0.9942262188881822,,,,,,,,,,,,,
24757.024,-1.24896030468221,-1.646164899518241,-1.24633144758306,-1.247395675190453,0.9239956146811245,0.9938846209315307,,,,,,,,,,,,,
24757.415,-1.24765358651253,-1.64629879236083,-1.2464841526893977,-1.2475444769324158,0.927346830339512,0.9972795985395877,,,,,,,,,,,,,
24757.806,-1.24934300652917,-1.6464326852034192,-1.2466368378285964,-1.2476932556918983,0.9237282914151735,0.9937047751164415,,,,,,,,,,,,,
24758.225,-1.24934009012133,-1.6465761662802612,-1.2468004347788124,-1.2478526632028357,0.9240688479837655,0.9940921261511204,,,,,,,,,,,,,
24758.616,-1.24977219911022,-1.646710059122852,-1.246953078553851,-1.248001394430316,0.9233751238552188,0.9934420213005766,,,,,,,,,,,,,
24759.007,-1.24907771235752,-1.6468439519654412,-1.2471057023617433,-1.2481501027512385,0.9253021386060285,0.9954126088809121,,,,,,,,,,,,,
24759.398,-1.2488244735002,-1.6469778448080303,-1.2472583062024825,-1.2482987881902075,0.9262027021888031,0.9963566988447354,,,,,,,,,,,,,
24759.817,-1.24984752944723,-1.6471213258848723,-1.2474218160323716,-1.2484580958091591,0.9241565946326382,0.9943571830913847,,,,,,,,,,,,,
24760.208,-1.2500158287361,-1.6472552187274614,-1.2475743785089506,-1.2486067339236613,0.9240765567733242,0.99432057538993,,,,,,,,,,,,,
24760.627,-1.24913907310613,-1.6473986998043033,-1.2477378440125264,-1.248765990885436,0.926449878369516,0.9967403856750735,,,,,,,,,,,,,
24761.018,-1.24979359504519,-1.6475325926468924,-1.2478903651249595,-1.2489145817803389,0.925238766997018,0.9955726082372455,,,,,,,,,,,,,
24761.437,-1.24942325154161,-1.6476760737237361,-1.2480537863022434,-1.2490737881970528,0.9264340493910267,0.996814276206372,,,,,,,,,,,,,
24761.828,-1.24972841049255,-1.6478099665663253,-1.2482062660505093,-1.2492223319767397,0.9260356422851749,0.9964591068119865,,,,,,,,,,,,,
24762.219,-1.24948347580935,-1.6479438594089144,-1.248358725831622,-1.249370853050368,0.9269168883158106,0.9973835441056257,,,,,,,,,,,,,
24762.582,-1.25042344997291,-1.6480681640172508,-1.2485002499032376,-1.2495087180396307,0.9250194402453351,0.9955261527394432,,,,,,,,,,,,,
24763.001,-1.24945729140182,-1.6482116450940945,-1.2486635854924515,-1.2496678271760226,0.9276007350790224,0.9981536340493847,,,,,,,,,,,,,
24763.364,-1.24984370665522,-1.6483359497024326,-1.2488050724895032,-1.2498056501155255,0.9269910012296487,0.9975838706598348,,,,,,,,,,,,,
24763.755,-1.25023531362536,-1.6484698425450217,-1.2489574538319133,-1.2499540822242676,0.9263914947617121,0.9970273729872144,,,,,,,,,,,,,
24764.146,-1.24922535577899,-1.6486037353876108,-1.2491098152071913,-1.2501024917454875,0.9290523728940115,0.9997312134663531,,,,,,,,,,,,,
24764.538,-1.24924961054988,-1.6487379706671392,-1.2492625462097067,-1.2502512581804568,0.929308214616397,1.000030080786884,,,,,,,,,,,,,
24764.901,-1.24995209120237,-1.6488622752754774,-1.2494039603377374,-1.2503889987316281,0.9279632348849048,0.9987249020039769,,,,,,,,,,,,,
24765.292,-1.24937111485163,-1.6489961681180665,-1.2495562631903852,-1.2505373421874806,0.9296261965129784,1.0004306898409052,,,,,,,,,,,,,
24765.683,-1.24970765532878,-1.6491300609606556,-1.2497085460758868,-1.250685663149432,0.9291547882561402,1.0000020613444305,,,,,,,,,,,,,
24766.074,-1.2499358977955,-1.6492639538032448,-1.2498608089942564,-1.2508339616411686,0.9289353078168979,0.9998253142170747,,,,,,,,,,,,,
24766.466,-1.2504977977507,-1.6493981890827731,-1.2500134412880328,-1.2509826168801903,0.9279404545598814,0.9988732569374795,,,,,,,,,,,,,
24766.857,-1.25001141301081,-1.6495320819253623,-1.2501656642210293,-1.2511308704450328,0.9293833728280657,1.0003588155018077,,,,,,,,,,,,,
