energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
21692.157,-0.922355827545617,-0.9261044122790887,-0.2814680231068323,-0.922355827545617,0.006537387833297358,0.006537387833297358,0.0,0.30035021801383255,0.0,0.0,0.0,0.032096360456799554,-0.032096360456799554,0.0,0.0,0.0,0.20786988956270894,0.2069282551842411,-0.01976330420801173
21692.435,-0.922906628787949,-0.9262163374889392,-0.28163492002978785,-0.922906628787949,0.005772004885046949,0.005772004885046949,0.05,0.2617409295169548,3.271761618961936e-05,0.0,0.030679615757712823,0.10311905253469333,0.02899003671226173,0.09896017768311939,0.0,0.05,0.22280759492573363,0.2208696106034447,0.029323019429664924
21692.734,-0.922772195802077,-0.9263367174808286,-0.28181441139865626,-0.922772195802077,0.0062163889337012255,0.0062163889337012255,0.1,0.2247706303771539,0.00022477063037715394,0.0,0.06135923151542565,0.18997911568560655,0.16325284160353157,0.09716261680840689,0.0,0.1,0.23725370722913347,0.2220093089798836,0.0836731039237935
21693.033,-0.924176881647136,-0.9264570974727162,-0.28199388942334735,-0.924176881647136,0.0039766088418213994,0.0039766088418213994,0.15000000000000002,0.18951744300082124,0.000639621370127772,0.0,0.09203884727313846,0.2616774707924268,0.2599858442832578,-0.02970621976359493,0.0,0.15000000000000002,0.2511431986240152,0.2087067090547962,0.13969400778350577
21693.332,-0.923367324373704,-0.9265774774646056,-0.2821733541038469,-0.923367324373704,0.005598383723887819,0.005598383723887819,0.2,0.15605948979434792,0.0012484759183547837,0.0,0.1227184630308513,0.31031054530665764,0.22918237350723006,-0.20920820777901547,0.0,0.2,0.2644124030849312,0.18037679225891284,0.1933342486977751
21693.631,-0.92392220390001,-0.926697857456495,-0.28235280544014785,-0.92392220390001,0.004840633220209567,0.004840633220209567,0.25,0.12447489316412526,0.0019449202056894572,0.0,0.15339807878856412,0.33083816484652034,0.06981135261104945,-0.32338872331240787,0.0,0.25,0.2769990032110357,0.1376073711452815,0.24040103823900622
21693.952,-0.923061376655044,-0.9268270948390915,-0.28254544570062734,-0.923061376655044,0.006567267913194411,0.006567267913194411,0.30000000000000004,0.09484177836732346,0.002560728015917735,0.0,0.18407769454627693,0.3207489969664412,-0.12653131247103405,-0.2947367401925584,0.0,0.30000000000000004,0.2888420847286017,0.08218028589602852,0.2769045873950298
21694.251,-0.925224643180754,-0.9269474748309792,-0.28272486936669594,-0.925224643180754,0.0030045522429928907,0.0030045522429928907,0.35000000000000003,0.06727154706520833,0.0028842675804208076,0.0,0.21475731030398976,0.28025291758508,-0.24039181520229524,-0.14406065735895826,0.0,0.35000000000000003,0.299882234423494,0.016991264095814817,0.299400486751865
21694.55,-0.923424011379995,-0.9270678548228668,-0.282904279688573,-0.923424011379995,0.006354723044451177,0.006354723044451177,0.4,0.041991547161089854,0.0026874590183097514,0.0,0.2454369260617026,0.21246733546431504,-0.211214978443454,0.02303478935082855,0.0,0.4,0.3100616663407785,-0.05412818781861628,0.30530046874758127
21694.828,-0.924817780586188,-0.9271797800327173,-0.28307107731423287,-0.924817780586188,0.004119236336347831,0.004119236336347831,0.45,0.019225270230586088,0.0017519027497621574,0.0,0.2761165418194154,0.12407180305019763,-0.08241393121933542,0.09274565355369317,0.0,0.45,0.3193243664672243,-0.126674869014241,0.29312374277754955
