energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
24100.023,-0.924752760449022,-0.9251962612925126,-0.3712549840062991,-0.924752760449022,0.0008530742967901771,0.0008530742967901771,0.0,0.23831362374963225,0.0,0.0,0.0,0.3167329750291486,0.3167329750291486,0.0,0.0,0.0,0.06384719751840101,0.044469666999933204,0.04581389906860979
24100.394,-0.925581275015567,-0.9253375449448846,-0.3714518598436882,-0.925581275015567,-0.00046881502415529325,-0.00046881502415529325,0.05,0.20627548016751984,2.5784435020939985e-05,0.0,0.030679615757712823,0.30371089317712274,0.2763531976602733,-0.12597307957412013,0.0,0.05,0.08369153686989224,0.057415377434215306,0.060891278338782905
24100.79,-0.924521244853853,-0.9254883490590053,-0.3716619836985302,-0.924521244853853,0.0018602258639233951,0.0018602258639233951,0.1,0.17540519655000178,0.0001754051965500018,0.0,0.06135923151542565,0.26705339936091244,0.18110623615151775,-0.1962601572842784,0.0,0.1,0.10632189634437898,0.06450105382397736,0.08452194802452938
24101.16,-0.925332048919555,-0.9256292518929055,-0.3718582942347197,-0.925332048919555,0.0005716702035995809,0.0005716702035995809,0.15000000000000002,0.14586352605175276,0.0004922894004246658,0.0,0.09203884727313846,0.21486451144463153,0.08903084645164344,-0.1955511867988637,0.0,0.15000000000000002,0.13033441330528625,0.06240096972376195,0.11442542667242855
24101.531,-0.924869916227186,-0.9257705355452774,-0.3720551185515717,-0.924869916227186,0.0017323421200499704,0.0017323421200499704,0.2,0.11781122182744795,0.0009424897746195839,0.0,0.1227184630308513,0.16502526434280038,0.0464725490862234,-0.15834658206870048,0.0,0.2,0.1550506815257985,0.0486459416380672,0.14722189444427197
24101.901,-0.924893326005392,-0.9259114383791793,-0.37225139560154474,-0.924893326005392,0.0019583401250968047,0.0019583401250968047,0.25,0.09140903703176206,0.0014282662036212822,0.0,0.15339807878856412,0.1501890549012383,0.05372743703993417,-0.1402501861718803,0.0,0.25,0.18008559346988454,0.02195783732595614,0.1787419210911849
24102.271,-0.925088991156159,-0.9260523412130794,-0.3724476559309977,-0.925088991156159,0.0018530047562075338,0.0018530047562075338,0.30000000000000004,0.06681772481937001,0.0018040785701229911,0.0,0.18407769454627693,0.18562757317500997,0.0666354442506113,-0.1732550532953292,0.0,0.30000000000000004,0.20518218850328132,-0.017524285703865043,0.20443245801380314
24102.642,-0.926065438529202,-0.9261936248654514,-0.3726444299054279,-0.926065438529202,0.0002465665404228513,0.0002465665404228513,0.35000000000000003,0.04419803834494671,0.0018949908940395907,0.0,0.21475731030398976,0.24185305370369642,0.0329772025742691,-0.2395942480448533,0.0,0.35000000000000003,0.23014476114328195,-0.06815283262843821,0.21982220653614226
24102.985,-0.924998010182328,-0.9263242456006626,-0.37282633805811116,-0.924998010182328,0.0025510150960917134,0.0025510150960917134,0.4,0.02371073076316702,0.0015174867688426896,0.0,0.2454369260617026,0.29179748137331385,-0.06438031063507706,-0.28460665090320786,0.0,0.4,0.25480934209352185,-0.12682926770179875,0.22100257390437542
24103.356,-0.925278534569256,-0.9264655292530328,-0.37302307967927817,-0.925278534569256,0.002283185409945955,0.002283185409945955,0.45,0.005442741990512673,0.0004959698638854674,0.0,0.2761165418194154,0.32191727635073486,-0.1911292631426077,-0.25903732855254513,0.0,0.45,0.2790296339018475,-0.1892108468144427,0.20507752690911926
