energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
22900.14,-0.897532861017715,-0.8978149590098248,-0.3502179805769856,-0.897532861017715,0.0005597584089718756,0.0005597584089718756,0.0,0.14030883695417187,0.0,0.0,0.0,0.5289348970092713,0.5289348970092713,0.0,0.0,0.0,0.11630594327559082,0.11492615674790799,-0.017861996987465725
22900.45,-0.896736694570873,-0.8979427122097352,-0.350395443533543,-0.896736694570873,0.0023930638771042503,0.0023930638771042503,0.05,0.11277341268731494,1.4096676585914371e-05,0.0,0.030679615757712823,0.502718608469634,0.39863352199794133,-0.30629612214515867,0.0,0.05,0.13666190678847723,0.13639005009308608,0.008615741562274768
22900.808,-0.898079466912523,-0.8980902465502751,-0.35060036589181465,-0.898079466912523,2.1389705159812183e-05,2.1389705159812183e-05,0.1,0.08637508313536828,8.63750831353683e-05,0.0,0.06135923151542565,0.42692831519320273,0.10382337119804436,-0.414111692550186,0.0,0.1,0.15694611617570828,0.15053892700392393,0.04438597570343787
22901.141,-0.898263712956943,-0.8982274782134034,-0.3507909600042609,-0.898263712956943,-7.189949223495413e-05,-7.189949223495413e-05,0.15000000000000002,0.06127412392786061,0.00020680016825652965,0.0,0.09203884727313846,0.31047910928096956,-0.1412747350297061,-0.2764755442027207,0.0,0.15000000000000002,0.1770531060631475,0.15412665845561638,0.08713653378413634
22901.475,-0.897885573658417,-0.8983651219836286,-0.3509821090199665,-0.897885573658417,0.000951553059764824,0.000951553059764824,0.2,0.03763081069432063,0.0003010464855545651,0.0,0.1227184630308513,0.1725925940584439,-0.16949479880360863,-0.03255329019234525,0.0,0.2,0.19688479804918085,0.14468728334524883,0.13352607887988927
22901.833,-0.897638779993278,-0.8985126563241685,-0.3511869738877067,-0.897638779993278,0.0017340060486043193,0.0017340060486043193,0.25,0.015605419064276985,0.0002438346728793279,0.0,0.15339807878856412,0.10221464117335342,0.010313273924265518,0.10169301476089919,0.0,0.25,0.21634692829340096,0.12084272733681664,0.1794520232033893
22902.167,-0.898293621946076,-0.8986503000943955,-0.35137808669228576,-0.898293621946076,0.0007077455295771312,0.0007077455295771312,0.30000000000000004,-0.0046417753327416406,-0.00012532793398402434,0.0,0.18407769454627693,0.22055216971659158,0.2205322106070682,0.0029670947837789363,0.0,0.30000000000000004,0.23534743567055602,0.08251902238023985,0.220406502676568
22902.525,-0.897836830533609,-0.8987978344349354,-0.35158291274693454,-0.897836830533609,0.0019068906191043132,0.0019068906191043132,0.35000000000000003,-0.023066824850744055,-0.0009889901154756515,0.0,0.21475731030398976,0.3637697428482108,0.25375206248461524,-0.2606497968475274,0.0,0.35000000000000003,0.2537957452760826,0.031046807150719873,0.2518896109131701
22902.858,-0.898331017756583,-0.8989350660980637,-0.3517734172808673,-0.898331017756583,0.001198594630329043,0.001198594630329043,0.4,-0.040257036867409675,-0.0025764503595142197,0.0,0.2454369260617026,0.4806411662209915,0.037126630531857725,-0.4792051168045117,0.0,0.4,0.27160249570519324,-0.03086791883801715,0.2698427083689665
22903.192,-0.898145611312081,-0.8990727098682889,-0.3519644764490337,-0.898145611312081,0.001839613280838659,0.001839613280838659,0.45,-0.05695635194303605,-0.00519014757080916,0.0,0.2761165418194154,0.5540366210836933,-0.3051952133773568,-0.46239859345956674,0.0,0.45,0.28867950128776265,-0.09930502701383294,0.2710615540306911
22903.526,-0.897968051453169,-0.8992103536385141,-0.35215551813958257,-0.897968051453169,0.002465062191794867,0.002465062191794867,0.5,-0.07211877683243949,-0.009014847104054936,0.0,0.30679615757712825,0.5741940336310373,-0.5419502227973293,-0.1897069958314817,0.0,0.5,0.30493984549064235,-0.16941339453031537,0.25354962260191305
22903.86,-0.898891213197738,-0.8993479974087393,-0.35234654235252094,-0.898891213197738,0.0009063829248882076,0.0009063829248882076,0.55,-0.0828155709517968,-0.013778440617105196,0.0,0.3374757733348411,0.5372407089345743,-0.5104016529248311,0.1676834280068375,0.0,0.55,0.3202980505991908,-0.23579413671186855,0.21677630477048554
22904.194,-0.899106363737947,-0.8994856411789645,-0.35253754908782753,-0.899106363737947,0.0007525886141730466,0.0007525886141730466,0.6000000000000001,-0.09039095010399628,-0.019524445222463205,0.0,0.36815538909255385,0.44557623060827345,-0.24351417439388098,0.37314745631230534,0.0,0.6000000000000001,0.33467029299703704,-0.2929521150694339,0.16181243243665722
22904.504,-0.898870580263971,-0.8996133943788731,-0.35271481514934777,-0.898870580263971,0.0014739433060468128,0.0014739433060468128,0.65,-0.09857548383410786,-0.027071292247941872,0.0,0.3988350048502667,0.30924226285725653,0.05112431287607744,0.30498701901888464,0.0,0.65,0.34797464598797573,-0.33577656140973283,0.09132609188130722
