energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
11330.022,-0.892312076975966,-0.8978938315341445,-0.19173327372608906,-0.892312076975966,0.008276039975488368,0.008276039975488368,0.0,-0.9220841115422024,-0.0,0.0,0.0,0.4300796138045845,-0.4300796138045845,0.0,0.0,0.0,0.38866958527488216,0.3769913636030406,0.09455981327429196
11330.368,-0.893589900106266,-0.8981665682133624,-0.19205755461296103,-0.893589900106266,0.006785803247721573,0.006785803247721573,0.05,-0.89594181088978,-0.00011199272636122252,0.0,0.030679615757712823,0.4199637112339279,-0.2799054460283796,0.31308538777309275,0.0,0.05,0.3999796224467279,0.355740552251409,0.18284517455073715
11330.725,-0.893070007588403,-0.8984479757118624,-0.19239213148995127,-0.893070007588403,0.007973886833027778,0.007973886833027778,0.1,-0.8688763057525891,-0.0008688763057525894,0.0,0.06135923151542565,0.39138201620620244,0.05135938908777401,0.3879975460775013,0.0,0.1,0.4107209404648131,0.31277807646114736,0.2661983580369443
11331.066,-0.893282166647893,-0.8987167711095889,-0.1927117005046668,-0.893282166647893,0.0080578612526168,0.0080578612526168,0.15000000000000002,-0.8402994136788934,-0.0028360105211662667,0.0,0.09203884727313846,0.350353011510172,0.3018555046463742,0.17784961902947533,0.0,0.15000000000000002,0.42082778733022086,0.2493519167646623,0.33899800618150916
11331.4,-0.893894778915496,-0.8989800487132253,-0.19302469730839977,-0.893894778915496,0.0075399044679396315,0.0075399044679396315,0.2,-0.8096229522169563,-0.006476983617735652,0.0,0.1227184630308513,0.3092404060926779,0.27804357370441346,-0.13535656571457005,0.0,0.2,0.43023877964198787,0.16823515826183447,0.3959827509279192
11331.741,-0.894222635827522,-0.8992488441109519,-0.19334424152765806,-0.894222635827522,0.007452334251753761,0.007452334251753761,0.25,-0.7762587389150415,-0.012129042795547523,0.0,0.15339807878856412,0.2878784818077692,0.011390316967130214,-0.28765305659306734,0.0,0.25,0.43889678477489824,0.07360778504370374,0.4326803458290002
11332.081,-0.893775626312756,-0.899516851252379,-0.1936628361958448,-0.893775626312756,0.008512485924156618,0.008512485924156618,0.30000000000000004,-0.7396185913214123,-0.01996970196567814,0.0,0.18407769454627693,0.3039125009701901,-0.26576561036480456,-0.14741590346152852,0.0,0.30000000000000004,0.44674886888797943,-0.029185182810849915,0.4457945456788209
11332.427,-0.894597435668811,-0.8997895879315969,-0.1939870403383681,-0.894597435668811,0.007698378572142307,0.007698378572142307,0.35000000000000003,-0.6991143269843325,-0.029974526769453263,0.0,0.21475731030398976,0.3538332019948098,-0.3074421088813846,0.17514932063946662,0.0,0.35000000000000003,0.4537463050548284,-0.13398356371175094,0.4335136837586659
11332.767,-0.894884927376105,-0.9000575950730241,-0.19430560988092438,-0.894884927376105,0.007669488902355061,0.007669488902355061,0.4,-0.6541512175053233,-0.0418656779203407,0.0,0.2454369260617026,0.41675413186642557,-0.05525850291156397,0.41307445368082335,0.0,0.4,0.45984463730410063,-0.2342437314365919,0.39571070839693184
11333.113,-0.894661196460959,-0.900330331752242,-0.19462978845442436,-0.894661196460959,0.008405598957834003,0.008405598957834003,0.45,-0.6040305110237585,-0.05504228031704,0.0,0.2761165418194154,0.4716196316655708,0.30863012334469636,0.3566125683940573,0.0,0.45,0.4650037980270271,-0.3235176139008532,0.33401330164449844
11333.471,-0.895632678114174,-0.9006125275070396,-0.19496519664044865,-0.895632678114174,0.007383598153179356,0.007383598153179356,0.5,-0.5479769590895688,-0.0684971198861961,0.0,0.30679615757712825,0.5030816935058376,0.5024246911722675,0.025702529859008377,0.0,0.5,0.4691882780040432,-0.39593902432380806,0.2517338460237524
11333.817,-0.895412806655134,-0.9008852641862575,-0.19528934897401662,-0.895412806655134,0.008113985812109994,0.008113985812109994,0.55,-0.48548535431533946,-0.08077262582421463,0.0,0.3374757733348411,0.5017580373669119,0.369727840241753,-0.33920856742196864,0.0,0.55,0.47236735023238674,-0.44667558876170665,0.15366141991387763
11334.163,-0.895587334919882,-0.9011580008654754,-0.19561348841125437,-0.895587334919882,0.008259598944255283,0.008259598944255283,0.6000000000000001,-0.4163956353233271,-0.08994145722983869,0.0,0.36815538909255385,0.46488203411580825,0.009088820532303235,-0.4647931787203671,0.0,0.6000000000000001,0.47451535084450563,-0.47230661332252843,0.04573052808450655
11334.503,-0.89664911099208,-0.9014260080069025,-0.1959319943705804,-0.89664911099208,0.0070826816624419715,0.0070826816624419715,0.65,-0.3404047184169139,-0.09348364579524499,0.0,0.3988350048502667,0.39879881501793185,-0.2988477980469858,-0.26406531097850516,0.0,0.65,0.47561202276352016,-0.4710930724482012,-0.06540728773249253
11334.849,-0.896543054961894,-0.9016987446861204,-0.19625610823879214,-0.896543054961894,0.007644315745914312,0.007644315745914312,0.7000000000000001,-0.25809347542957695,-0.08852606207234491,0.0,0.4295146206079795,0.32565492531058177,-0.313332703306476,0.08873413896407892,0.0,0.7000000000000001,0.4756429304386427,-0.44311502063872316,-0.17287358317742896
