mea_k,mea_chik,mea_k3chik,mea_r,mea_chir_mag,mea_chir_re,mea_chir_im,mea_q,mea_chiq_mag,mea_chiq_re,mea_chiq_im,fit_k,fit_chik,fit_k3chik,fit_r,fit_chir_mag,fit_chir_re,fit_chir_im,fit_q,fit_chiq_mag,fit_chiq_re,fit_chiq_im,win_k,win_r
0.6000000000000001,-0.09926867774043086,-0.021442034391933075,0.36815538909255385,0.35134098372330874,-0.2336561928604409,0.262383822637042,0.6000000000000001,0.3598044573423994,-0.3559547345152047,-0.052492613762972505,0.6000000000000001,-0.15272002209889113,-0.0329875247733605,0.36815538909255385,0.38871190804161543,-0.24299586076452864,0.3033973617298923,0.6000000000000001,0.36067042874602917,-0.3583263283475889,-0.041053630591951856,0.0,0.0
0.65,-0.10239924321757063,-0.028121392168625334,0.3988350048502667,0.18702333267396667,-0.01486791529302549,0.18643141382105277,0.65,0.37872142796030506,-0.35515026795705196,-0.13152264887207352,0.65,-0.15054552230686324,-0.04134356406352232,0.3988350048502667,0.2380832565092919,-0.007935121128474141,0.23795098420209515,0.65,0.38047016977726783,-0.36029589519352856,-0.12224736396764102,0.0,0.0
0.7000000000000001,-0.10693870175946277,-0.03667997470349574,0.4295146206079795,0.021476999040260503,0.017792645195230043,-0.01202843567268861,0.7000000000000001,0.3969059764835405,-0.3350835791254308,-0.21272834594581877,0.7000000000000001,-0.1474676234253486,-0.050581394834894586,0.4295146206079795,0.0617121706689891,0.047920696387726586,0.03888442961384114,0.7000000000000001,0.39942588680226654,-0.342050069133536,-0.20625903435612286,0.0,0.0
0.75,-0.1042424178745237,-0.043977270040814684,0.46019423636569234,0.1997684541448367,-0.15510000852435835,-0.1259024329676027,0.75,0.41422036015529384,-0.294793642953396,-0.2909900596952532,0.75,-0.14337155604751395,-0.06048487520754495,0.46019423636569234,0.13799512144542303,-0.1050818315398891,-0.08944530296756457,0.75,0.4174024203086218,-0.3024916972881144,-0.2876170258368776,0.0,0.0
0.8,-0.10225661687510038,-0.05235538784005141,0.4908738521234052,0.37684827701178863,-0.3765547117951332,-0.014871883257944836,0.8,0.43053525765864703,-0.23477183602277713,-0.3608916639348876,0.8,-0.1381531052681247,-0.07073438989727986,0.4908738521234052,0.318881408609017,-0.3188813955067082,-9.141206278182589e-05,0.8,0.43427205869341884,-0.2420962717688801,-0.36052963284233486,0.0,0.0
0.8500000000000001,-0.10787425718752311,-0.06624827819528764,0.521553467881118,0.5171233901105082,-0.4358954275594727,0.27822971953428943,0.8500000000000001,0.44572869779364316,-0.15703616185254632,-0.4171495126539617,0.8500000000000001,-0.13172144696853877,-0.0808934336195539,0.521553467881118,0.4717351453778384,-0.38299023051155057,0.27541338151469635,0.8500000000000001,0.4499136372411481,-0.16298791959677686,-0.4193533343626517,0.0,0.0
0.9,-0.09664807443795649,-0.0704564462652703,0.5522330836388308,0.6035693960991398,-0.23741174827421385,0.5549159194768715,0.9,0.4596853642418539,-0.06507623163633272,-0.45505573084423434,0.9,-0.12400860576552131,-0.09040227360306505,0.5522330836388308,0.5784021001953144,-0.19266492147329395,0.5453707157008341,0.9,0.46421199450076156,-0.06887366904918396,-0.45907427890274854,0.0,0.0
0.9500000000000001,-0.09443760592283362,-0.08096844237808949,0.5829126993965437,0.6247614024682305,0.11834595695345244,0.6134501157281185,0.9500000000000001,0.47229618149063274,0.03633219230469357,-0.47089664986381824,0.9500000000000001,-0.11497727247280407,-0.09857863898637041,0.5829126993965437,0.6258407204789522,0.16231558224373274,0.6044255613146189,0.9500000000000001,0.47705768707042756,0.03516435491209702,-0.4757599236343915,0.0,0.0
1.0,-0.07868872840520866,-0.07868872840520866,0.6135923151542565,0.5760769578256388,0.4069788591982054,0.40771665345355984,1.0,0.483458114238334,0.1414324279390473,-0.46230792395345355,1.0,-0.10461957350555423,-0.10461957350555423,0.6135923151542565,0.6070054325066068,0.4607081408112702,0.3952260164548325,1.0,0.48834689504929485,0.14300612111312758,-0.4669389031002498,0.0,0.0
1.05,-0.07738860110748064,-0.08958697935704728,0.6442719309119693,0.4603752038015981,0.45210363799586095,0.0868770901116658,1.05,0.4930741326823475,0.24388993172417747,-0.4285321475969163,1.05,-0.09296195819692124,-0.10761508685771096,0.6442719309119693,0.521731360358964,0.5185591485758289,0.05744581629959224,1.05,0.4979814720509159,0.2479352911774951,-0.4318722471920694,0.0,0.0
1.1,-0.05966394738228103,-0.07941271396581608,0.6749515466696822,0.28797389727168565,0.2628060302544291,-0.11773680805827647,1.1,0.5010533111245451,0.337261578222876,-0.3705523558736134,1.1,-0.08006647421273105,-0.10656847717714507,0.6749515466696822,0.37699180934864396,0.33258268211752273,-0.17751502435421954,1.1,0.5058691090711371,0.343149859068851,-0.3716876776723352,0.0,0.0
1.1500000000000001,-0.04559760897058177,-0.06934826354313357,0.705631162427395,0.07715716500162874,0.027852090407259448,-0.0719547717044145,1.1500000000000001,0.507311038982547,0.41549246729728884,-0.2910850389366701,1.1500000000000001,-0.06603348686955243,-0.10042867934273059,0.705631162427395,0.1864513130018631,0.08386777417931011,-0.16652413811314853,1.1500000000000001,0.5119235929654783,0.42229899355593314,-0.2893601995374116,0.0,0.0
1.2000000000000002,-0.033906542859015,-0.05859050606037795,0.7363107781851077,0.15865370361869133,-0.030803025435637527,0.1556347367907917,1.2000000000000002,0.5117693328825195,0.4733977772131012,-0.19442837912381525,1.2000000000000002,-0.05101241020910913,-0.08814944484134062,0.7363107781851077,0.03191669598348227,-0.004547390834316363,0.03159108607031434,1.2000000000000002,0.5160651494423362,0.4799994761309898,-0.1895355939735755,0.0,0.0
1.25,-0.014217970629762669,-0.027769473886255214,0.7669903939428205,0.38410586923399204,0.16809363858621332,0.3453720420746996,1.25,0.514357247115171,0.5070871447296504,-0.08617427289990671,1.25,-0.03520468534476573,-0.06875915106399556,0.7669903939428205,0.25260021712490843,0.1532100551598795,0.20083214057878676,1.25,0.5182208685554645,0.5122855161551644,-0.07820753508465056,0.0,0.0
1.3,-0.005027162083261052,-0.011044675096924531,0.7976700097005334,0.5807505286439558,0.49959355637715663,0.296103790834665,1.3,0.5150113883534766,0.5142928850628514,0.027194825013304422,1.3,-0.01886528551076115,-0.04144703226714225,0.7976700097005334,0.4539531386870701,0.4317990825375955,0.14008213463369645,1.3,0.5183252187501021,0.5169503619061456,0.03772738683564283,0.0,0.0
1.35,0.010427795369627237,0.025656287032546618,0.8283496254582462,0.7269321254654453,0.7266686725337654,-0.019569246069409026,1.35,0.5136765502006598,0.4945708320782692,0.13879225584829824,1.35,-0.002298276460213762,-0.005654621945798436,0.8283496254582462,0.6124437698417279,0.5880720625498027,-0.17105151407213046,1.35,0.5163206646742348,0.4937467098311863,0.15100071291395264,0.0,0.0
1.4000000000000001,0.024619856094955237,0.06755688512455718,0.859029241215959,0.8071160752509926,0.6796341869711974,-0.4353547183947424,1.4000000000000001,0.5103064951229077,0.44935310809704754,0.2418563689633774,1.4000000000000001,0.014151309739731256,0.03883119392582258,0.859029241215959,0.7089105638422114,0.4528977433606432,-0.5453786038945047,1.4000000000000001,0.5121584155353535,0.44442477087671167,0.2545444276248572,0.0,0.0
1.4500000000000002,0.036729037480797234,0.11197306188989552,0.8897088569736719,0.8142443696056654,0.37956232834490267,-0.7203654158383256,1.4500000000000002,0.5048649273377469,0.38184485121164935,0.3302773144781546,1.4500000000000002,0.030105669647954064,0.09178089713049399,0.8897088569736719,0.7301988283796709,0.07161692879011029,-0.7266782950368865,1.4500000000000002,0.5057993465995844,0.3726009870254712,0.3420547960315879,0.0,0.0
1.5,0.045206734837245174,0.15257273007570246,0.9203884727313847,0.7526747766091019,0.009949367537179775,-0.7526090149800038,1.5,0.49732672278921786,0.29677073720313407,0.3990751793085758,1.5,0.045178741746472434,0.15247825339434445,0.9203884727313847,0.6708800000304356,-0.3208875283151883,-0.5891614113403953,1.5,0.49721515926294607,0.28346556877795837,0.40849747357635563,0.0,0.0
1.55,0.055829596784744744,0.20790243972679137,0.9510680884890975,0.6428752025805372,-0.2365993011780471,-0.5977535418339456,1.55,0.487679515309373,0.19999080146570503,0.4447864532351339,1.55,0.058980475687005846,0.21963591889894893,0.9510680884890975,0.534267032625655,-0.4767694943245688,-0.24110601699691725,1.55,0.48638987937373473,0.18335187846257306,0.4505077173827792,0.0,0.0
1.6,0.05949514824303001,0.243692127203451,0.9817477042468103,0.5311958920483939,-0.3087542183420216,-0.4322498217293978,1.6,0.47592578756726145,0.09801733828399446,0.46572304717207097,1.6,0.07110822645554937,0.2912592955619303,0.9817477042468103,0.3327094032060147,-0.3284048274248431,0.053346192982831345,1.6,0.47332184638954844,0.0792038375002382,0.4666479640958987,0.0,0.0
1.6500000000000001,0.061129215046866504,0.2746000751424053,1.012427320004523,0.4950947314662127,-0.31902781920154405,-0.3786027518403798,1.6500000000000001,0.46208569135345756,-0.0025256348977849567,0.4620787890846819,1.6500000000000001,0.08115861801324473,0.3645746569427471,1.012427320004523,0.09049879369283693,-0.04505061492965702,0.07848868551784025,1.6500000000000001,0.45802642973581026,-0.022012273740911862,0.45749718047359406,0.0,0.0
1.7000000000000002,0.06187416030628704,0.3039877495847883,1.043106935762236,0.5768099956717411,-0.4204501256940443,-0.39488158087038744,1.7000000000000002,0.4462009404115564,-0.09545267773277884,0.43587161588912804,1.7000000000000002,0.08874521361904404,0.4360052345103635,1.043106935762236,0.18771923289409403,0.09688663014062167,-0.16078398955848028,1.7000000000000002,0.4405398444911071,-0.1138990539781813,0.425561229539445,0.0,0.0
1.75,0.060745900673541256,0.3255600614222602,1.0737865515199487,0.7179519688323717,-0.6440953896661785,-0.3171689747769357,1.75,0.4283403073423554,-0.1755273379514835,0.3907244201810391,1.75,0.09354856045730683,0.5013618162008788,1.0737865515199487,0.442366698686634,-0.06698938660795245,-0.4372650434105172,1.75,0.42092466335929535,-0.19116816683994464,0.3750097388217954,0.0,0.0
1.8,0.056589223969258584,0.3300283541887161,1.1044661672776617,0.8434535949668578,-0.8431007489623186,-0.024394547786210148,1.8,0.40860755863840553,-0.23888554350558336,0.33150238925304903,1.8,0.09535229904147581,0.556094608009887,1.1044661672776617,0.6577202399965405,-0.4523715440041632,-0.47744727486539945,1.8,0.39927800202115876,-0.2500788251468731,0.31126115098284934,0.0,0.0
1.85,0.05518345286757259,0.34940092976264436,1.1351457830353744,0.9055298979409667,-0.8046583968862943,0.4153423411902,1.85,0.3871531511961453,-0.28333178288298605,0.2638383279386333,1.85,0.0940570108566455,0.5955337213652081,1.1351457830353744,0.8048625655165703,-0.7843267713610624,-0.18065233210852005,1.85,0.375744009463007,-0.28873215952209685,0.2404522836344931,0.0,0.0
1.9000000000000001,0.04647919893771761,0.3188008255138052,1.1658253987930873,0.8774702137943803,-0.44790535046633106,0.754542757648623,1.9000000000000001,0.36419180192569706,-0.30847872720226716,0.19358859329401457,1.9000000000000001,0.08965388383611159,0.6149359892318895,1.1658253987930873,0.8619354224706703,-0.8106010488467034,0.2930164024731677,1.9000000000000001,0.35053343608017457,-0.30719147365078114,0.1688404226671897,0.0,0.0
1.9500000000000002,0.03799102704233466,0.2816987166405313,1.1965050145508,0.7495268894118059,0.059829550002212344,0.7471351838174068,1.9500000000000002,0.34002927989378556,-0.31571482810398704,0.126269784589807,1.9500000000000002,0.08215632095806133,0.6091788503639052,1.1965050145508,0.8161191821535196,-0.5042839480066965,0.6416761015198471,1.9500000000000002,0.32395504226963856,-0.3074139689417688,0.10219354730800041,0.0,0.0
2.0,0.027826760043922833,0.22261408035138266,1.227184630308513,0.5327223607022514,0.38593297453800607,0.3672177184674324,2.0,0.315103571384543,-0.30800015757477983,0.06652941930608267,2.0,0.07161729740355892,0.5729383792284714,1.227184630308513,0.6660746453076254,-0.09160057755468083,0.6597459869626552,2.0,0.29646698077009276,-0.29299692488784157,0.04522690231712858,0.0,0.0
2.0500000000000003,0.014377176572320995,0.12386117331761695,1.2578642460662257,0.3004433629417811,0.2761254223719648,-0.11841015773856069,2.0500000000000003,0.2900476455314394,-0.2895069495985189,0.01770205673056527,2.0500000000000003,0.05820260488371247,0.5014227163987935,1.2578642460662257,0.42587210135184994,0.12533788201741464,0.40701039549528584,2.0500000000000003,0.26876141958209554,-0.2687589959189176,0.001141388820003387,0.0,0.0
2.1,-0.0004690525405898521,-0.0043438955784026205,1.2885438618239387,0.3805640548998406,-0.22135377026678218,-0.30956664592699495,2.1,0.2657814181308591,-0.26513648067848794,-0.01850429239599159,2.1,0.04245231585756097,0.3931508971568722,1.2885438618239387,0.16824639842698297,0.01613782866231878,0.16747065733947766,2.1,0.24190083317600836,-0.24019360257771186,-0.028688784777108116,0.0,0.0
2.15,-0.01380853407920927,-0.1372343898794614,1.3192234775816514,0.7401285207218331,-0.7394395781037977,0.031927065627249965,2.15,0.2436318191681925,-0.23995665192217583,-0.04215766252417926,2.15,0.025296461580783733,0.2514057213629215,1.3192234775816514,0.339962106551043,-0.2588682117983616,0.2203667007760957,2.15,0.21751766970523936,-0.21284479591398334,-0.04484450341270813,0.0,0.0
2.2,-0.03065581414677772,-0.32642310903488925,1.3499030933393643,1.129865007309258,-0.8266328644032519,0.7702421971240113,2.2,0.22544277716949485,-0.21861364977579045,-0.05506830222190025,2.2,0.007791338153361724,0.08296216865699566,1.3499030933393643,0.7016480234320157,-0.3636299620877346,0.6000693288763617,2.2,0.19802615525133013,-0.1916651149300745,-0.04978796925428114,0.0,0.0
2.25,-0.040083958118981175,-0.45658133544901996,1.380582709097077,1.4722785485536238,-0.2783815480305888,1.4457205256367007,2.25,0.2135452889397004,-0.20477540122551421,-0.060569179301603604,2.25,-0.009011643715970213,-0.10264825420222322,1.380582709097077,1.0428764409480096,-0.05634791483161721,1.0413530542416995,2.25,0.18658914139647872,-0.18041883750838686,-0.04758729619549138,0.0,0.0
2.3000000000000003,-0.04963023279540168,-0.6038510424216524,1.41126232485479,1.7189186077969394,0.6821546432853355,1.5777662129969778,2.3000000000000003,0.21035877482857693,-0.20066363071853804,-0.06312623427889652,2.3000000000000003,-0.024061341151290133,-0.2927543377877471,1.41126232485479,1.3113318072839184,0.5961480143550146,1.1679891496820853,2.3000000000000003,0.1863311537828388,-0.18119209190185095,-0.043459460446203454,0.0,0.0
2.35,-0.05795218847686482,-0.7520962580291921,1.4419419406125027,1.8327109589513806,1.5281040708036095,1.011794152905583,2.35,0.21756275419233856,-0.20672505661311033,-0.06781078808023289,2.35,-0.03634819093470867,-0.47172227842678227,1.4419419406125027,1.4684397804004994,1.2390086820662025,0.7881452115106954,2.35,0.198807159839295,-0.19406350717976983,-0.04316991990326625,0.0,0.0
2.4000000000000004,-0.0573693233603505,-0.7930735261334857,1.4726215563702154,1.7891348654372123,1.788474041118912,0.04862274125160844,2.4000000000000004,0.23537825320751815,-0.22148100531793485,-0.07968115439913909,2.4000000000000004,-0.04520283497796279,-0.6248839907353579,1.4726215563702154,1.4868125197493318,1.4854510930313896,0.06361225585692501,2.4000000000000004,0.22320016031523138,-0.21697592936502574,-0.05234269424598189,0.0,0.0
2.45,-0.06135989078721236,-0.9023662239030935,1.5033011721279284,1.5799084269602808,1.386249193332248,-0.757907521776767,2.45,0.2626721164145217,-0.2415793099731975,-0.10313136154709587,2.45,-0.05053148906506502,-0.7431223946269795,1.5033011721279284,1.3544428471188121,1.2172271115492872,-0.5940316363803303,2.45,0.25723705508388106,-0.2458322156770079,-0.07574578696905018,0.0,0.0
2.5,-0.05951770570647185,-0.9299641516636227,1.533980787885641,1.219410470033634,0.695849135106303,-1.0013769897493443,2.5,0.2977075108256304,-0.26205404509442043,-0.14127080183691285,2.5,-0.05244275686690402,-0.8194180760453753,1.533980787885641,1.0827633010341136,0.6883623348639908,-0.8357832625788133,2.5,0.2985389822069805,-0.2748176781611988,-0.11662232919671768,0.0,0.0
2.5500000000000003,-0.05469330628371425,-0.9068902214801227,1.564660403643354,0.7709080209424982,0.2602531985565363,-0.7256496740125854,2.5500000000000003,0.338802773225569,-0.2767789881004418,-0.1953988507935291,2.5500000000000003,-0.05099454379915877,-0.8455596536877765,1.564660403643354,0.7366628749861859,0.333076419355401,-0.6570633837403345,2.5500000000000003,0.3452415783248539,-0.29693013752340314,-0.1761369945087322,0.0,0.0
2.6,-0.04850315792374592,-0.8524915036677583,1.5953400194010667,0.5370348219551186,0.36775353904538755,-0.39136138607680576,2.6,0.3845997284857215,-0.2790814350250499,-0.264632771545116,2.6,-0.04634895624108666,-0.8146292548933391,1.5953400194010667,0.5856971406559827,0.4119554609032398,-0.41633380694413125,2.6,0.3960270711136276,-0.3046777006947321,-0.2529998809371449,0.0,0.0
2.6500000000000004,-0.038058900717739444,-0.7082618702693623,1.6260196351587797,0.9588136002785799,0.8095800126547601,-0.5137156053587342,2.6500000000000004,0.43407556913523243,-0.26246590645548196,-0.34573580617080746,2.6500000000000004,-0.038842225882051995,-0.7228392578302821,1.6260196351587797,0.9506709191660317,0.7730043867668995,-0.5533890264426259,2.6500000000000004,0.44997896319559827,-0.2908862317763562,-0.3433165703567737,0.0,0.0
2.7,-0.02401972202926984,-0.47278018870211835,1.6566992509164924,1.6013680148820124,1.0184454902019608,-1.2357784196911858,2.7,0.48646928485511054,-0.22138401237006045,-0.43317604293678985,2.7,-0.028924691554126726,-0.5693247038598764,1.6566992509164924,1.5297993712655842,0.9338980930578519,-1.2116602114897908,2.7,0.5064426771052573,-0.24954481981472013,-0.4406944157771672,0.0,0.0
2.75,-0.009675019485715367,-0.20121017086698678,1.6873788666742053,2.225777823594809,0.5028702830291166,-2.168227017277633,2.75,0.5412038529804957,-0.15197867662447917,-0.5194266958218512,2.75,-0.017095489279463374,-0.35553275360883985,1.6873788666742053,2.112811965933559,0.4484532307153994,-2.064670458754363,2.75,0.564928537278822,-0.17660980166800994,-0.5366127376300115,0.0,0.0
2.8000000000000003,0.007679928264743279,0.1685897852676445,1.718058482431918,2.7417374906375533,-0.74482770462505,-2.638627703559274,2.8000000000000003,0.5978264003982285,-0.05272902010113769,-0.5954964781191211,2.8000000000000003,-0.003937230848546969,-0.08643009158730308,1.718058482431918,2.6072465802377036,-0.7135745018968586,-2.5076973821424007,2.8000000000000003,0.6250502559653115,-0.07068704514950792,-0.6210403884855903,0.0,0.0
2.85,0.025822247659824688,0.5977624388582392,1.748738098189631,3.089837947851933,-2.1887317980604966,-2.180952007758243,2.85,0.6559667639606757,0.07507307750505171,-0.6516566798974451,2.85,0.009848238028769222,0.22797809315773232,1.748738098189631,2.9511435212270642,-2.079162545576645,-2.094356987705707,2.85,0.6864868791482394,0.06648136880686967,-0.683260172148395,0.0,0.0
2.9000000000000004,0.0412353378194786,1.005688654079264,1.7794177139473437,3.2326585460704322,-3.1059752341293487,-0.8961021819286772,2.9000000000000004,0.71530985881789,0.2270724873628178,-0.6783113441517344,2.9000000000000004,0.02339856258432503,0.5706675428691034,1.7794177139473437,3.103626208577622,-2.9735362556573426,-0.8891444083281498,2.9000000000000004,0.7489592027097354,0.2297864451149558,-0.7128380439938892,0.0,0.2499999999999989
2.95,0.05647031292598326,1.4497270498031898,1.8100973297050567,3.161951030767541,-3.1030106522555636,0.6076670247433363,2.95,0.7755774426798692,0.3958671197637882,-0.6669404719191724,2.95,0.03579286192357082,0.9188877736251316,1.8100973297050567,3.051348572971713,-3.0006398714473472,0.5539751579781872,2.95,0.8122149827438441,0.4108182820022487,-0.7006579175077549,0.0,0.7500000000000011
3.0,0.07058408937162865,1.9057704130339734,1.8407769454627694,2.9157135449980016,-2.3898986845729095,1.6702603850781739,3.0,0.8365160613558456,0.5713100814712905,-0.6110351149611323,3.0,0.046175677509841286,1.2467432927657147,1.8407769454627694,2.8243790452171607,-2.3283880286882774,1.5986638730273843,3.0,0.8760195277214718,0.5982451496484229,-0.6399319915987062,0.0,1.0
3.0500000000000003,0.07684971823106627,2.180428236725707,1.8714565612204823,2.614344157668923,-1.5761053202510609,2.0858301451014487,3.0500000000000003,0.8978890319787531,0.7410922976603832,-0.5069387735182588,3.0500000000000003,0.053847835569712496,1.5278044456811144,1.8714565612204823,2.5300252585556926,-1.5292651289280195,2.015533669868744,3.0500000000000003,0.9401496383706186,0.778494863912481,-0.5270930557219404,0.0,1.0
3.1,0.08159491264885385,2.4307940427220056,1.902136176978195,2.507515653335232,-1.1219178653752495,2.2425287188959384,3.1,0.9594710780556417,0.8915748410566864,-0.35451241504353515,3.1,0.058325973371845204,1.7375890727206407,1.902136176978195,2.4014232837261043,-1.0695219367327717,2.150106186789212,3.1,1.004389672392333,0.9367000305616412,-0.36247988462009617,0.0,1.0
3.1500000000000004,0.07981401244679422,2.494656796285445,1.932815792735908,2.876233043700962,-0.8793738308723135,2.7385065614773048,3.1500000000000004,1.0210447264045945,1.0088161822874824,-0.15755076538545462,3.1500000000000004,0.05930677372757165,1.8536851062822641,1.932815792735908,2.7215188517786952,-0.8467605278787644,2.5864379886270816,3.1500000000000004,1.0685289870946686,1.0578429825971556,-0.15073957818540026,0.0,1.0
3.2,0.06685530828599838,2.1907147419155955,1.9634954084936207,3.7376307871014616,-0.1380798237830888,3.7350793650139114,3.2,1.082397891793452,1.0797190316022398,0.07610524919367234,3.2,0.05666601076003222,1.8568318405847362,1.9634954084936207,3.52986785509967,-0.19251262250308918,3.5246143001246146,3.2,1.1323602950111304,1.1280147184299638,0.09910919595609531,0.0,1.0
3.25,0.04871127179293036,1.6721666270166875,1.9941750242513334,4.89989522730556,1.7681407608006425,4.569753985562804,3.25,1.143322274928609,1.0932063335988815,0.33479207954672496,3.25,0.05048186772099016,1.7329478653596155,1.9941750242513334,4.643535676462468,1.5682930966485662,4.370684196048051,3.25,1.195678637263203,1.1356869449807128,0.3739820404885308,0.0,1.0
3.3000000000000003,0.027691363421803068,0.9951445272893372,2.024854640009046,6.187699412824675,4.696096069115431,4.029181769678482,3.3000000000000003,1.203612326460557,1.0413278675182036,0.6035883570263636,3.3000000000000003,0.0410907461688553,1.4766781450701534,2.024854640009046,5.88749015626893,4.361829617043295,3.9543624937589494,3.3000000000000003,1.2582807834103684,1.0728890514430744,0.6574036911923983,0.0,1.0
3.35,0.005105317017630046,0.1919363077716832,2.055534255766759,7.48193158409225,7.381847552120462,1.219683133559824,3.35,1.263064611186005,0.9201988240567476,0.8651972816849536,3.35,0.029072158681626704,1.0929787076952617,2.055534255766759,7.143216885956695,7.013406781651014,1.3556079060364148,3.35,1.3199649314655502,0.9361834847021104,0.9305202325956529,0.0,1.0
