mea_k,mea_chik,mea_k3chik,mea_r,mea_chir_mag,mea_chir_re,mea_chir_im,mea_q,mea_chiq_mag,mea_chiq_re,mea_chiq_im,fit_k,fit_chik,fit_k3chik,fit_r,fit_chir_mag,fit_chir_re,fit_chir_im,fit_q,fit_chiq_mag,fit_chiq_re,fit_chiq_im,win_k,win_r
1.1,-0.1950269379318974,-0.2595808543873555,0.6749515466696822,0.7345527530719442,-0.06972551618534933,0.7312360080290489,1.1,0.48124919001188776,0.11429980943226138,-0.46747870160131016,1.1,0.028667824857765544,0.03815687488568595,0.6749515466696822,0.39352147609667415,0.2675297266877464,0.2885948673966413,1.1,0.280549564912526,0.0691409109118253,-0.27189629054271897,0.0,0.0
1.1500000000000001,-0.128466807203286,-0.19538195540529762,0.705631162427395,0.6583976672806369,0.1936084536268466,0.6292878951360859,1.1500000000000001,0.47536076992130405,0.2214705510876046,-0.42061699511684936,1.1500000000000001,0.03762732339306699,0.05722645546543078,0.705631162427395,0.4004973762206601,0.39432247148048905,0.07005666881283963,1.1500000000000001,0.277716754805531,0.13600861951073176,-0.24213271426740424,0.0,0.0
1.2000000000000002,-0.09247214206811054,-0.1597918614936951,0.7363107781851077,0.5094947780822526,0.2824919734465996,0.4240085067912312,1.2000000000000002,0.46756337271380216,0.3113162171369644,-0.34885200365059726,1.2000000000000002,0.04625753651769014,0.07993302310256861,0.7363107781851077,0.3627699892876956,0.32119810229856044,-0.16862337977753344,1.2000000000000002,0.27375186635626914,0.19152133234866264,-0.1956007760437922,0.0,0.0
1.25,-0.02765140447005555,-0.054006649355577245,0.7669903939428205,0.3509896409407678,0.17837200121585758,0.30228654821208834,1.25,0.4578390867553738,0.37803877103717265,-0.25826985297107147,1.25,0.054165877434412084,0.1057927293640861,0.7669903939428205,0.28363239126521433,0.10866612223851627,-0.2619904716825928,1.25,0.26863492766940805,0.23143943170571535,-0.13638370069654077,0.0,0.0
1.3,0.00805005425824234,0.01768596920535842,0.7976700097005334,0.41336588877652747,0.026345274530357236,0.4125254955926101,1.3,0.44617873046804046,0.41791278630536643,-0.1562829567309161,1.3,0.060927071772038925,0.13385677668316953,0.7976700097005334,0.17412723876737587,-0.07136726112527748,-0.15883012724362838,1.3,0.2623489665436256,0.2529400794940372,-0.06962970940667883,0.0,0.0
1.35,0.06661460242863057,0.16389690245034197,0.8283496254582462,0.7454037279225668,0.06087306890516853,0.7429139836366836,1.35,0.43258321649500175,0.42957349069813944,-0.050939722050449464,1.35,0.06610741852667155,0.16264903985755955,0.8283496254582462,0.07956490064265477,-0.07344635370916755,0.030597492398943018,1.35,0.2548801756824935,0.2548779186189182,-0.0010726399334683875,0.0,0.0
1.4000000000000001,0.11404886172184474,0.31295007656474205,0.859029241215959,1.1813506393380395,0.45744642105648853,1.0891887370547884,1.4000000000000001,0.41706541755915355,0.4140790236959455,0.049820925912749454,1.4000000000000001,0.06929575037370952,0.19014753902545897,0.859029241215959,0.15487673231214524,0.09824001865977677,0.11973178753119244,1.4000000000000001,0.24621810247248754,0.23788676183859242,0.0635078146931634,0.0,0.0
1.4500000000000002,0.14244545150702237,0.43426276460059626,0.8897088569736719,1.6543497498208832,1.196790986781151,1.1421753055865889,1.4500000000000002,0.39965280077422916,0.37473969401876933,0.13889752659210614,1.4500000000000002,0.07013959600611494,0.21382932587414225,0.8897088569736719,0.2850885158014292,0.28508837659399544,-0.00028173189734338397,1.4500000000000002,0.23635587977118921,0.2043097849278028,0.11883439605252266,0.0,0.0
1.5,0.17719548654906167,0.5980347671030831,0.9203884727313847,2.1282286915509947,2.024969200244267,0.6548718207427715,1.5,0.3803912646601961,0.31673006241915885,0.21066461921675203,1.5,0.06838394661688543,0.23079581983198832,0.9203884727313847,0.39758460291035724,0.29873557127355516,-0.2623558174069123,1.5,0.22529052528201202,0.1579623887961627,0.16063531525681032,0.0,0.0
1.55,0.2052931889319721,0.7644861739340477,0.9510680884890975,2.5729604698336073,2.541978088731214,-0.39808664350462925,1.55,0.3593509040759665,0.24652159410748128,0.2614577898990977,1.55,0.06390894587891185,0.23798892583483292,0.9510680884890975,0.4730984707968733,0.07899663957178815,-0.46645652960024575,1.55,0.21302335722614513,0.10374853452329892,0.18605158507297295,0.0,0.0
1.6,0.2149554843834054,0.8804576640344287,0.9817477042468103,2.9606465868746623,2.384145856550138,-1.7553565868698577,1.6,0.3366349474608885,0.1711922121552198,0.28985567848396104,1.6,0.05676196049437859,0.23249699018497474,0.9817477042468103,0.5006872868967484,-0.24449196426939673,-0.43693413538852605,1.6,0.19956061202821615,0.04716634436009993,0.19390661111158813,0.0,0.0
1.6500000000000001,0.21989639186448506,0.9878020793042502,1.012427320004523,3.264925791079929,1.4167285028006498,-2.9415337445984076,1.6500000000000001,0.3123940614560684,0.0976824004766885,0.29672916653091197,1.6500000000000001,0.04717914566245985,0.21193461970897753,1.012427320004523,0.4760865093459179,-0.444423646708455,-0.1707219570750614,1.6500000000000001,0.18491442509953682,-0.00624942275195773,0.1848087912550686,0.0,0.0
1.7000000000000002,0.21819486095131,1.0719913518537862,1.043106935762236,3.4611894601269584,-0.15699874817370543,-3.457626913356303,1.7000000000000002,0.2868499969008062,0.032074089123347464,0.28505117703475646,1.7000000000000002,0.03559239998750616,0.17486546113861778,1.043106935762236,0.40314295594404304,-0.37535577568330447,0.14707917795692707,1.7000000000000002,0.16910449411832834,-0.05149302323388848,0.1610738913953778,0.0,0.0
1.75,0.20195648295114627,1.0823605258162996,1.0737865515199487,3.527242187889462,-1.8335937277967245,-3.013199544240598,1.75,0.260335912252548,-0.02103242589778492,0.25948492108255644,1.75,0.02262222197701641,0.12124097090807233,1.0737865515199487,0.29818991349361906,-0.09787753416796156,0.2816686223464224,1.75,0.15216110023059348,-0.08460439903256921,0.12647172050590014,0.0,0.0
1.8,0.1877158944761788,1.0947590965850749,1.1044661672776617,3.44445132717243,-2.998331038214806,-1.6953630674689237,1.8,0.23336693585747306,-0.058976921412097136,0.2257916063370321,1.8,0.017581258046289308,0.10253389692595925,1.1044661672776617,0.20926257348560207,0.15841543154185359,0.1367310341920418,1.8,0.13413103172313656,-0.10308327895249998,0.08581941080847699,0.0,0.0
1.85,0.16712856514815733,1.0581954013062018,1.1351457830353744,3.1994616746642515,-3.1994101561022714,0.018156560109595196,1.85,0.20676487122094336,-0.08128208641361624,0.19011821164544632,1.85,0.029907833919687956,0.18936518894174428,1.1351457830353744,0.2349229913287907,0.17269270420980928,-0.15926720242275363,1.85,0.11509030104269961,-0.10615609292000061,0.0444596595810114,0.0,0.0
1.9000000000000001,0.14226730462109843,0.9758114423961144,1.1658253987930873,2.786555278407788,-2.386988958913047,1.4377670289895763,1.9000000000000001,0.1818712947604116,-0.08965107735163558,0.158239856507517,1.9000000000000001,0.04098700831866475,0.2811298900577216,1.1658253987930873,0.3561711636952592,-0.0859413119842687,-0.34564720271175015,1.9000000000000001,0.09517472925816461,-0.0948647667092147,0.007674967529000057,0.0,0.0
1.9500000000000002,0.11472120804617245,0.8506434175113632,1.1965050145508,2.2111452807921363,-0.9868399170750278,1.978714337855944,1.9500000000000002,0.16085772261400694,-0.08771502248693427,0.1348379833529166,1.9500000000000002,0.05023540826716192,0.37248927287497235,1.1965050145508,0.48350904885978296,-0.42217531579843504,-0.23568836004305269,1.9500000000000002,0.07466526913441152,-0.07196365281672455,-0.01990314267114711,0.0,0.0
2.0,0.08611589744638469,0.6889271795710775,1.227184630308513,1.4982079343903403,0.2644160389484205,1.4746901956061815,2.0,0.14694070294385264,-0.08055186680568435,0.12289412897186275,2.0,0.05716549770807976,0.45732398166463806,1.227184630308513,0.5752453781562559,-0.5613046852751931,0.1258741251340018,2.0,0.054277877680674276,-0.04162994802565712,-0.03482865821273231,0.0,0.0
2.0500000000000003,0.05739645128199552,0.4944776023508018,1.2578642460662257,0.7488937377163005,0.6796672794574647,0.31447451347538435,2.0500000000000003,0.14378701687401998,-0.07402274626502645,0.12326937680102555,2.0500000000000003,0.06144445480412481,0.5293516586943859,1.2578642460662257,0.6104059688779495,-0.36945081911832994,0.48590280828023963,2.0500000000000003,0.03639529948152385,-0.00901211756882579,-0.035261871210635884,0.0,0.0
2.1,0.033481773972062784,0.3100747087552735,1.2885438618239387,0.7108534468587657,0.010584976373436304,-0.7107746345967629,2.1,0.1535292306571793,-0.07399296758868078,0.13452236027369502,2.1,0.06288239543655957,0.5823538641379783,1.2885438618239387,0.5787715288581617,0.029119352475852876,0.578038533255527,2.1,0.02940142033688784,0.02034180729223081,-0.021228622044591295,0.0,0.0
2.15,0.013349906577253814,0.13267637777971486,1.3192234775816514,1.5815110598764062,-1.3556222371249294,-0.8145339665869036,2.15,0.17527453874373913,-0.08551940499446423,0.1529954094122543,2.15,0.061448049506225726,0.6106937590114361,1.3192234775816514,0.48068801766009506,0.3399081535904461,0.33988735993667896,2.15,0.04146251967234148,0.04112044577195689,0.0053150237153616105,0.0,0.0
2.2,-0.005901362550092156,-0.0628377084333813,1.3499030933393643,2.5625816617324935,-2.5423998834081774,0.32097913622812574,2.2,0.20628406783948583,-0.1120930029332925,0.17317123126490286,2.2,0.057246187229081646,0.6095574016152615,1.3499030933393643,0.3322998014143191,0.33135763853087546,-0.025005467546870417,2.2,0.06356375545566419,0.04888552476545533,0.04062704119221004,0.0,0.0
2.25,-0.019552943590447826,-0.22272024808494476,1.380582709097077,3.497422263212717,-2.640272752243244,2.293670046231116,2.25,0.24388369984632374,-0.15502311160953855,0.1882739863008915,2.25,0.05050552274125424,0.5752894699745991,1.380582709097077,0.20328530666547395,0.03027326497552539,-0.20101851987764066,2.25,0.08930945880265874,0.04064176197602384,0.07952626368130229,0.0,0.0
2.3000000000000003,-0.032709504272725703,-0.39797653848625375,1.41126232485479,4.309682303612639,-1.2416669448641586,4.12693890869536,2.3000000000000003,0.28616487096390786,-0.21303944032304545,0.19106158755917843,2.3000000000000003,0.04159004400595258,0.5060260654204252,1.41126232485479,0.2845839435861453,-0.28406498648858974,-0.01717860291990138,2.3000000000000003,0.11691687790957525,0.015277409133232524,0.11591443874814884,0.0,0.0
